id,name,group,transport,volume,tags,price_min,price_avg,price_max,component,source
turret_spl_m_shotgun_01_mk1,SPL M Tau Accelerator Turret Mk1,turrets,equipment,1,equipment turret,38455,42727,47000,turret_spl_m_shotgun_01_mk1_macro,ego_dlc_split
turret_spl_m_shotgun_02_mk1,SPL M Tau Accelerator Turret Mk1,turrets,equipment,1,equipment turret,38455,42727,47000,turret_spl_m_shotgun_02_mk1_macro,ego_dlc_split
weapon_spl_l_destroyer_01_mk1,SPL Rattlesnake Main Battery,weapons,equipment,1,equipment weapon,1335524,1483915,1632307,weapon_spl_l_destroyer_01_mk1_macro,ego_dlc_split
weapon_spl_m_gatling_01_mk1,SPL M Neutron Gatling Mk1,,equipment,1,equipment weapon,66430,73811,81192,weapon_spl_m_gatling_01_mk1_macro,ego_dlc_split
weapon_spl_m_gatling_01_mk2,SPL M Neutron Gatling Mk2,,equipment,1,equipment weapon,391594,435104,478614,weapon_spl_m_gatling_01_mk2_macro,ego_dlc_split
weapon_spl_m_railgun_01_mk1,SPL M Boson Lance Mk1,,equipment,1,equipment weapon,113633,126259,138885,weapon_spl_m_railgun_01_mk1_macro,ego_dlc_split
weapon_spl_m_railgun_01_mk2,SPL M Boson Lance Mk2,,equipment,1,equipment weapon,580405,644894,709383,weapon_spl_m_railgun_01_mk2_macro,ego_dlc_split
weapon_spl_m_shotgun_01_mk1,SPL M Tau Accelerator Mk1,,equipment,1,equipment weapon,19228,21364,23500,weapon_spl_m_shotgun_01_mk1_macro,ego_dlc_split
weapon_spl_m_shotgun_01_mk2,SPL M Tau Accelerator Mk2,,equipment,1,equipment weapon,126503,140559,154615,weapon_spl_m_shotgun_01_mk2_macro,ego_dlc_split
weapon_spl_m_sticky_01_mk1,SPL M Thermal Disintegrator Mk1,,equipment,1,equipment weapon,34961,38846,42731,weapon_spl_m_sticky_01_mk1_macro,ego_dlc_split
weapon_spl_m_sticky_01_mk2,SPL M Thermal Disintegrator Mk2,,equipment,1,equipment weapon,265720,295244,324768,weapon_spl_m_sticky_01_mk2_macro,ego_dlc_split
weapon_spl_s_gatling_01_mk1,SPL S Neutron Gatling Mk1,,equipment,1,equipment weapon,44286,49207,54128,weapon_spl_s_gatling_01_mk1_macro,ego_dlc_split
weapon_spl_s_gatling_01_mk2,SPL S Neutron Gatling Mk2,,equipment,1,equipment weapon,261063,290070,319077,weapon_spl_s_gatling_01_mk2_macro,ego_dlc_split
weapon_spl_s_railgun_01_mk1,SPL S Boson Lance Mk1,,equipment,1,equipment weapon,120000,133333,146666,weapon_spl_s_railgun_01_mk1_macro,ego_dlc_split
weapon_spl_s_railgun_01_mk2,SPL S Boson Lance Mk2,,equipment,1,equipment weapon,386937,429930,472923,weapon_spl_s_railgun_01_mk2_macro,ego_dlc_split
weapon_spl_s_shotgun_01_mk1,SPL S Tau Accelerator Mk1,,equipment,1,equipment weapon,12818,14242,15666,weapon_spl_s_shotgun_01_mk1_macro,ego_dlc_split
weapon_spl_s_shotgun_01_mk2,SPL S Tau Accelerator Mk2,,equipment,1,equipment weapon,84336,93706,103077,weapon_spl_s_shotgun_01_mk2_macro,ego_dlc_split
weapon_spl_s_sticky_01_mk1,SPL S Thermal Disintegrator Mk1,,equipment,1,equipment weapon,23307,25897,28487,weapon_spl_s_sticky_01_mk1_macro,ego_dlc_split
weapon_spl_s_sticky_01_mk2,SPL S Thermal Disintegrator Mk2,,equipment,1,equipment weapon,177147,196830,216513,weapon_spl_s_sticky_01_mk2_macro,ego_dlc_split
computronicsubstrate,Computronic Substrate,hightech,container,50,container economy stationbuilding,7452,8280,9108,,ego_dlc_terran
engine_spacesuit_weak,Disrupted Engine,engines,inventory,1,disallowdrop engine equipment inventory noblueprint nocustomgamestart noplayerblueprint personalupgrade,800,1000,1200,engine_spacesuit_weak_macro,ego_dlc_terran
engine_ter_l_allround_01_mk1,TER L All-round Engine Mk1,,equipment,1,engine equipment,771689,857432,943176,engine_ter_l_allround_01_mk1_macro,ego_dlc_terran
engine_ter_l_travel_01_mk1,TER L Travel Engine Mk1,,equipment,1,engine equipment,737388,819320,901252,engine_ter_l_travel_01_mk1_macro,ego_dlc_terran
engine_ter_m_allround_01_mk1,TER M All-round Engine Mk1,,equipment,1,engine equipment,28267,31408,34549,engine_ter_m_allround_01_mk1_macro,ego_dlc_terran
engine_ter_m_allround_01_mk2,TER M All-round Engine Mk2,,equipment,1,engine equipment,139704,155227,170749,engine_ter_m_allround_01_mk2_macro,ego_dlc_terran
engine_ter_m_allround_01_mk3,TER M All-round Engine Mk3,,equipment,1,engine equipment,690560,767289,844018,engine_ter_m_allround_01_mk3_macro,ego_dlc_terran
engine_ter_m_combat_01_mk1,TER M Combat Engine Mk1,,equipment,1,engine equipment,34485,38317,42148,engine_ter_m_combat_01_mk1_macro,ego_dlc_terran
engine_ter_m_combat_01_mk2,TER M Combat Engine Mk2,,equipment,1,engine equipment,167398,185997,204597,engine_ter_m_combat_01_mk2_macro,ego_dlc_terran
engine_ter_m_combat_01_mk3,TER M Combat Engine Mk3,,equipment,1,engine equipment,829153,921282,1013410,engine_ter_m_combat_01_mk3_macro,ego_dlc_terran
engine_ter_m_travel_01_mk1,TER M Travel Engine Mk1,,equipment,1,engine equipment,31430,34922,38414,engine_ter_m_travel_01_mk1_macro,ego_dlc_terran
engine_ter_m_travel_01_mk2,TER M Travel Engine Mk2,,equipment,1,engine equipment,156588,173987,191385,engine_ter_m_travel_01_mk2_macro,ego_dlc_terran
engine_ter_m_travel_01_mk3,TER M Travel Engine Mk3,,equipment,1,engine equipment,794455,882728,971001,engine_ter_m_travel_01_mk3_macro,ego_dlc_terran
engine_ter_s_allround_01_mk1,TER S All-round Engine Mk1,,equipment,1,engine equipment,13317,14797,16276,engine_ter_s_allround_01_mk1_macro,ego_dlc_terran
engine_ter_s_allround_01_mk2,TER S All-round Engine Mk2,,equipment,1,engine equipment,63316,70351,77386,engine_ter_s_allround_01_mk2_macro,ego_dlc_terran
engine_ter_s_allround_01_mk3,TER S All-round Engine Mk3,,equipment,1,engine equipment,296011,328901,361791,engine_ter_s_allround_01_mk3_macro,ego_dlc_terran
engine_ter_s_combat_01_mk1,TER S Combat Engine Mk1,,equipment,1,engine equipment,19535,21705,23876,engine_ter_s_combat_01_mk1_macro,ego_dlc_terran
engine_ter_s_combat_01_mk2,TER S Combat Engine Mk2,,equipment,1,engine equipment,97264,108071,118878,engine_ter_s_combat_01_mk2_macro,ego_dlc_terran
engine_ter_s_combat_01_mk3,TER S Combat Engine Mk3,,equipment,1,engine equipment,434460,482734,531007,engine_ter_s_combat_01_mk3_macro,ego_dlc_terran
engine_ter_s_travel_01_mk1,TER S Travel Engine Mk1,,equipment,1,engine equipment,16372,18192,20011,engine_ter_s_travel_01_mk1_macro,ego_dlc_terran
engine_ter_s_travel_01_mk2,TER S Travel Engine Mk2,,equipment,1,engine equipment,83399,92665,101932,engine_ter_s_travel_01_mk2_macro,ego_dlc_terran
engine_ter_s_travel_01_mk3,TER S Travel Engine Mk3,,equipment,1,engine equipment,399906,444340,488774,engine_ter_s_travel_01_mk3_macro,ego_dlc_terran
engine_ter_xl_allround_01_mk1,TER XL All-round Engine Mk1,,equipment,1,engine equipment,987251,1096945,1206640,engine_ter_xl_allround_01_mk1_macro,ego_dlc_terran
engine_ter_xl_travel_01_mk1,TER XL Travel Engine Mk1,,equipment,1,engine equipment,908354,1009282,1110210,engine_ter_xl_travel_01_mk1_macro,ego_dlc_terran
metallicmicrolattice,Metallic Microlattice,hightech,container,1,container economy stationbuilding,42,50,57,,ego_dlc_terran
module_ter_build_dockarea_m_01,Terran S/M Ship Fabrication Bay,,container,1,module,92680858,109036303,125391749,buildmodule_ter_ships_m_dockarea_01_macro,ego_dlc_terran
module_ter_build_l_01,Terran L Ship Fabrication Bay,,container,1,module,223501475,262942912,302384349,buildmodule_ter_ships_l_macro,ego_dlc_terran
module_ter_build_xl_01,Terran XL Ship Fabrication Bay,,container,1,module,227108570,267186553,307264536,buildmodule_ter_ships_xl_macro,ego_dlc_terran
module_ter_conn_base_01,Terran Base Connection Structure 01,,container,1,module,61609,72482,83354,struct_ter_base_01_macro,ego_dlc_terran
module_ter_conn_base_02,Terran Base Connection Structure 02,,container,1,module,85802,100944,116086,struct_ter_base_02_macro,ego_dlc_terran
module_ter_conn_base_03,Terran Base Connection Structure 03,,container,1,module,110087,129515,148942,struct_ter_base_03_macro,ego_dlc_terran
module_ter_conn_cross_01,Terran Cross Connection Structure 01,,container,1,module,110087,129515,148942,struct_ter_cross_01_macro,ego_dlc_terran
module_ter_conn_vertical_01,Terran Vertical Connection Structure 01,,container,1,module,61609,72482,83354,struct_ter_vertical_01_macro,ego_dlc_terran
module_ter_conn_vertical_02,Terran Vertical Connection Structure 02,,container,1,module,85802,100944,116086,struct_ter_vertical_02_macro,ego_dlc_terran
module_ter_def_claim_01,Terran Administrative Centre,,container,1,module,1731191,2036696,2342200,defence_ter_claim_01_macro,ego_dlc_terran
module_ter_def_disc_01,Terran Disc Defence Platform,,container,1,module,1231845,1449230,1666614,defence_ter_disc_01_macro,ego_dlc_terran
module_ter_def_tube_01,Terran Bridge Defence Platform,,container,1,module,866932,1019921,1172909,defence_ter_tube_01_macro,ego_dlc_terran
module_ter_dock_m_01_hightech,Terran 4M10S Luxury Dock Area,,container,1,module,238867,281021,323174,dockarea_ter_m_station_01_hightech_macro,ego_dlc_terran
module_ter_equip_dockarea_m_01,Terran S/M Ship Maintenance Bay,,container,1,module,32174490,37852341,43530192,buildmodule_ter_equip_m_dockarea_01_macro,ego_dlc_terran
module_ter_equip_l_01,Terran L Ship Maintenance Bay,,container,1,module,57725113,67911898,78098683,buildmodule_ter_equip_l_macro,ego_dlc_terran
module_ter_equip_xl_01,Terran XL Ship Maintenance Bay,,container,1,module,59755291,70300342,80845393,buildmodule_ter_equip_xl_macro,ego_dlc_terran
module_ter_hab_l_01,Terran L Living Quarters,,container,1,module,12310693,14483168,16655643,hab_ter_l_01_macro,ego_dlc_terran
module_ter_hab_m_01,Terran M Living Quarters,,container,1,module,8759787,10305632,11851477,hab_ter_m_01_macro,ego_dlc_terran
module_ter_hab_s_01,Terran S Living Quarters,,container,1,module,6164853,7252768,8340683,hab_ter_s_01_macro,ego_dlc_terran
module_ter_pier_01,Terran 3-Dock T Pier,,container,1,module,3159110,3716600,4274089,pier_ter_harbor_01_macro,ego_dlc_terran
module_ter_pier_02,Terran 1-Dock Pier,,container,1,module,1835686,2159631,2483576,pier_ter_harbor_02_macro,ego_dlc_terran
module_ter_pier_03,Terran 3-Dock E Pier,,container,1,module,3655537,4300632,4945727,pier_ter_harbor_03_macro,ego_dlc_terran
module_ter_pier_04,Terran 4-Dock T Pier,,container,1,module,1835686,2159631,2483576,pier_ter_harbor_04_macro,ego_dlc_terran
module_ter_pier_tradestation_01,Terran Trading Station Hexa-Dock Pier,,container,1,module,2297462,2702896,3108330,pier_ter_tradestation_01_macro,ego_dlc_terran
module_ter_prod_computronicsubstrate_01,Computronic Substrate Production,,container,1,module,4220074,4964793,5709512,prod_ter_computronicsubstrate_macro,ego_dlc_terran
module_ter_prod_energycells_01,Terran Energy Cell Production,,container,1,module,409886,471369,542074,prod_ter_energycells_macro,ego_dlc_terran
module_ter_prod_medicalsupplies_01,Terran Medical Supply Production,,container,1,module,301266,354431,407596,prod_ter_medicalsupplies_macro,ego_dlc_terran
module_ter_prod_metallicmicrolattice_01,Metallic Microlattice Production,,container,1,module,106659,125481,144303,prod_ter_metallicmicrolattice_macro,ego_dlc_terran
module_ter_prod_proteinpaste_01,Protein Paste Production,,container,1,module,1292921,1521084,1749247,prod_ter_proteinpaste_macro,ego_dlc_terran
module_ter_prod_scrap_recycler,Terran Scrap Recycler,,container,1,module,1719675,1915898,2112168,prod_ter_scrap_recycler_macro,ego_dlc_terran
module_ter_prod_siliconcarbide_01,Silicon Carbide Production,,container,1,module,709162,834308,959454,prod_ter_siliconcarbide_macro,ego_dlc_terran
module_ter_prod_stimulants_01,Stimulant Production,,container,1,module,2484701,2923177,3361653,prod_ter_stimulants_macro,ego_dlc_terran
module_ter_prod_terranmre_01,Terran MRE Production,,container,1,module,533265,627371,721477,prod_ter_mre_macro,ego_dlc_terran
module_ter_stor_container_l_01,Terran L Container Storage,,container,1,module,778303,915651,1052999,storage_ter_l_container_01_macro,ego_dlc_terran
module_ter_stor_container_m_01,Terran M Container Storage,,container,1,module,520713,612603,704493,storage_ter_m_container_01_macro,ego_dlc_terran
module_ter_stor_container_m_tradestation,Terran M Trading Station Container Storage,,container,1,module noplayerblueprint,307765,362076,416387,storage_ter_m_container_tradestation_01_macro,ego_dlc_terran
module_ter_stor_container_s_01,Terran S Container Storage,,container,1,module,303273,356792,410310,storage_ter_s_container_01_macro,ego_dlc_terran
module_ter_stor_liquid_l_01,Terran L Liquid Storage,,container,1,module,778303,915651,1052999,storage_ter_l_liquid_01_macro,ego_dlc_terran
module_ter_stor_liquid_m_01,Terran M Liquid Storage,,container,1,module,520713,612603,704493,storage_ter_m_liquid_01_macro,ego_dlc_terran
module_ter_stor_liquid_s_01,Terran S Liquid Storage,,container,1,module,303273,356792,410310,storage_ter_s_liquid_01_macro,ego_dlc_terran
module_ter_stor_liquid_s_tradestation,Terran S Trading Station Liquid Storage,,container,1,module noplayerblueprint,220648,259586,298524,storage_ter_s_liquid_tradestation_01_macro,ego_dlc_terran
module_ter_stor_solid_l_01,Terran L Solid Storage,,container,1,module,778303,915651,1052999,storage_ter_l_solid_01_macro,ego_dlc_terran
module_ter_stor_solid_m_01,Terran M Solid Storage,,container,1,module,520713,612603,704493,storage_ter_m_solid_01_macro,ego_dlc_terran
module_ter_stor_solid_s_01,Terran S Solid Storage,,container,1,module,303273,356792,410310,storage_ter_s_solid_01_macro,ego_dlc_terran
proteinpaste,Protein Paste,agricultural,container,4,container economy,57,96,134,,ego_dlc_terran
research_tf_tech,Terraformer Tech,,research,1,missiononly research,1,1,1,,ego_dlc_terran
shield_ter_l_standard_01_mk1,TER L Shield Generator Mk1,shields,equipment,1,equipment shield,101271,112523,123775,shield_ter_l_standard_01_mk1_macro,ego_dlc_terran
shield_ter_l_standard_01_mk2,TER L Shield Generator Mk2,shields,equipment,1,equipment shield,394916,438795,482675,shield_ter_l_standard_01_mk2_macro,ego_dlc_terran
shield_ter_l_standard_01_mk3,TER L Shield Generator Mk3,shields,equipment,1,equipment shield,1014959,1127732,1240505,shield_ter_l_standard_01_mk3_macro,ego_dlc_terran
shield_ter_m_standard_01_mk1,TER M Shield Generator Mk1,shields,equipment,1,equipment shield,37023,41137,45251,shield_ter_m_standard_01_mk1_macro,ego_dlc_terran
shield_ter_m_standard_01_mk2,TER M Shield Generator Mk2,shields,equipment,1,equipment shield,166466,184962,203458,shield_ter_m_standard_01_mk2_macro,ego_dlc_terran
shield_ter_m_standard_01_mk3,TER M Shield Generator Mk3,shields,equipment,1,equipment shield,727294,808104,888914,shield_ter_m_standard_01_mk3_macro,ego_dlc_terran
shield_ter_m_standard_02_mk1,TER M Shield Generator Mk1,shields,equipment,1,equipment shield,37023,41137,45251,shield_ter_m_standard_02_mk1_macro,ego_dlc_terran
shield_ter_m_standard_02_mk2,TER M Shield Generator Mk2,shields,equipment,1,equipment shield,165048,183387,201726,shield_ter_m_standard_02_mk2_macro,ego_dlc_terran
shield_ter_m_standard_02_mk3,TER M Shield Generator Mk3,shields,equipment,1,equipment shield,727294,808104,888914,shield_ter_m_standard_02_mk3_macro,ego_dlc_terran
shield_ter_s_standard_01_mk1,TER S Shield Generator Mk1,shields,equipment,1,equipment shield,3014,3349,3684,shield_ter_s_standard_01_mk1_macro,ego_dlc_terran
shield_ter_s_standard_01_mk2,TER S Shield Generator Mk2,shields,equipment,1,equipment shield,24519,27243,29967,shield_ter_s_standard_01_mk2_macro,ego_dlc_terran
shield_ter_s_standard_01_mk3,TER S Shield Generator Mk3,shields,equipment,1,equipment shield,119812,133124,146436,shield_ter_s_standard_01_mk3_macro,ego_dlc_terran
shield_ter_xl_standard_01_mk1,TER XL Shield Generator Mk1,shields,equipment,1,equipment shield,460454,511615,562777,shield_ter_xl_standard_01_mk1_macro,ego_dlc_terran
shield_ter_xl_standard_01_mk2,TER XL Shield Generator Mk2,shields,equipment,1,equipment shield,2657264,2952515,3247767,shield_ter_xl_standard_01_mk2_macro,ego_dlc_terran
ship_atf_l_destroyer_01_a,Syn,,ship,1,blueprintsaleonly nocustomgamestart nodiplomacyblueprint ship,11541582,12823980,14106378,ship_atf_l_destroyer_01_a_macro,ego_dlc_terran
ship_atf_xl_battleship_01_a,Asgard,,ship,1,blueprintsaleonly nocustomgamestart nodiplomacyblueprint ship,22252932,26179920,30106908,ship_atf_xl_battleship_01_a_macro,ego_dlc_terran
ship_gen_m_transdrone_container_02_a,Medium Terraforming Drone,drones,ship,1,noplayerbuild ship,39610,46600,53590,ship_gen_m_transdrone_container_02_a_macro,ego_dlc_terran
ship_gen_s_transdrone_container_02_a,Small Terraforming Drone,drones,ship,1,noplayerbuild ship,19805,23300,26795,ship_gen_s_transdrone_container_02_a_macro,ego_dlc_terran
ship_ter_l_destroyer_01_a,Osaka,,ship,1,ship,7410483,8233870,9057257,ship_ter_l_destroyer_01_a_macro,ego_dlc_terran
ship_ter_l_miner_liquid_01_a,Hokkaido (Gas),,ship,1,ship,2426113,2854250,3282388,ship_ter_l_miner_liquid_01_a_macro,ego_dlc_terran
ship_ter_l_miner_solid_01_a,Hokkaido (Mineral),,ship,1,ship,2426113,2854250,3282388,ship_ter_l_miner_solid_01_a_macro,ego_dlc_terran
ship_ter_l_research_01_a,Okinawa Research,,ship,1,noblueprint noplayerblueprint,3909363,4599250,5289138,ship_ter_l_research_01_a_macro,ego_dlc_terran
ship_ter_l_trans_container_01_a,Okinawa,,ship,1,ship,3801353,4472180,5143007,ship_ter_l_trans_container_01_a_macro,ego_dlc_terran
ship_ter_m_corvette_01_a,Katana,,ship,1,ship,1499009,1763540,2028071,ship_ter_m_corvette_01_a_macro,ego_dlc_terran
ship_ter_m_frigate_01_a,Falx,,ship,1,ship,2391781,2813860,3235939,ship_ter_m_frigate_01_a_macro,ego_dlc_terran
ship_ter_m_gunboat_01_a,Jian,,ship,1,ship,1789217,2057600,2366240,ship_ter_m_gunboat_01_a_macro,ego_dlc_terran
ship_ter_m_miner_liquid_01_a,Bolo (Gas),,ship,1,ship,330429,388740,447051,ship_ter_m_miner_liquid_01_a_macro,ego_dlc_terran
ship_ter_m_miner_solid_01_a,Bolo (Mineral),,ship,1,ship,330429,388740,447051,ship_ter_m_miner_solid_01_a_macro,ego_dlc_terran
ship_ter_m_trans_container_01_a,Baldric,,ship,1,ship,624206,734360,844514,ship_ter_m_trans_container_01_a_macro,ego_dlc_terran
ship_ter_s_fighter_01_a,Kukri,,ship,1,ship,294816,327573,360330,ship_ter_s_fighter_01_a_macro,ego_dlc_terran
ship_ter_s_fighter_02_a,Kalis,,ship,1,ship,291338,342750,394163,ship_ter_s_fighter_02_a_macro,ego_dlc_terran
ship_ter_s_fighter_03_a,Takoba,,ship,1,ship,291686,343160,394634,ship_ter_s_fighter_03_a_macro,ego_dlc_terran
ship_ter_s_heavyfighter_01_a,Gladius,,ship,1,ship,400180,470800,541420,ship_ter_s_heavyfighter_01_a_macro,ego_dlc_terran
ship_ter_s_miner_solid_01_a,Kopis (Mineral),,ship,1,ship,145427,171090,196754,ship_ter_s_miner_solid_01_a_macro,ego_dlc_terran
ship_ter_s_scout_01_a,Rapier,,ship,1,ship,181730,213800,245870,ship_ter_s_scout_01_a_macro,ego_dlc_terran
ship_ter_s_scout_02_a,Nimcha,,ship,1,ship,298043,342750,394163,ship_ter_s_scout_02_a_macro,ego_dlc_terran
ship_ter_s_trans_container_01_a,Frog,,ship,1,ship,254686,299630,344575,ship_ter_s_trans_container_01_a_macro,ego_dlc_terran
ship_ter_xl_builder_01_a,Kyushu,,ship,1,ship,17974517,21146490,24318464,ship_ter_xl_builder_01_a_macro,ego_dlc_terran
ship_ter_xl_carrier_01_a,Tokyo,,ship,1,ship,19698188,21886875,24075563,ship_ter_xl_carrier_01_a_macro,ego_dlc_terran
ship_ter_xl_resupplier_01_a,Honshu,,ship,1,ship,22324290,26263870,30203451,ship_ter_xl_resupplier_01_a_macro,ego_dlc_terran
ship_ter_xs_police_01_a,Terran Station Security Vessel,drones,equipment,1,drone equipment noplayerblueprint,24676,27418,30160,ship_ter_xs_police_01_a_macro,ego_dlc_terran
