ware,method,time,amount,input_ware,input_amount,work_effect
weapon_gen_m_torpedo_01_mk2,closedloop,5,1,claytronics,22,
weapon_gen_m_torpedo_01_mk2,closedloop,5,1,energycells,305,
weapon_gen_m_torpedo_01_mk2,closedloop,5,1,hullparts,128,
weapon_gen_m_torpedo_02_mk1,closedloop,5,1,claytronics,6,
weapon_gen_m_torpedo_02_mk1,closedloop,5,1,energycells,122,
weapon_gen_m_torpedo_02_mk1,closedloop,5,1,hullparts,36,
weapon_gen_mine_01,closedloop,10,1,energycells,45,
weapon_gen_mine_01,closedloop,10,1,hullparts,1,
weapon_gen_mine_02,closedloop,60,1,energycells,70,
weapon_gen_mine_02,closedloop,60,1,hullparts,2,
weapon_gen_mine_03,closedloop,60,1,energycells,119,
weapon_gen_mine_03,closedloop,60,1,hullparts,4,
weapon_gen_s_beam_01_mk1,closedloop,10,1,claytronics,2,
weapon_gen_s_beam_01_mk1,closedloop,10,1,energycells,44,
weapon_gen_s_beam_01_mk1,closedloop,10,1,hullparts,12,
weapon_gen_s_beam_01_mk2,closedloop,10,1,claytronics,17,
weapon_gen_s_beam_01_mk2,closedloop,10,1,energycells,314,
weapon_gen_s_beam_01_mk2,closedloop,10,1,hullparts,102,
weapon_gen_s_burst_01_mk1,closedloop,10,1,claytronics,6,
weapon_gen_s_burst_01_mk1,closedloop,10,1,energycells,125,
weapon_gen_s_burst_01_mk1,closedloop,10,1,hullparts,36,
weapon_gen_s_burst_01_mk2,closedloop,10,1,claytronics,31,
weapon_gen_s_burst_01_mk2,closedloop,10,1,energycells,354,
weapon_gen_s_burst_01_mk2,closedloop,10,1,hullparts,176,
weapon_gen_s_cannon_01_mk1,closedloop,10,1,claytronics,3,
weapon_gen_s_cannon_01_mk1,closedloop,10,1,energycells,62,
weapon_gen_s_cannon_01_mk1,closedloop,10,1,hullparts,17,
weapon_gen_s_cannon_01_mk2,closedloop,10,1,claytronics,6,
weapon_gen_s_cannon_01_mk2,closedloop,10,1,energycells,125,
weapon_gen_s_cannon_01_mk2,closedloop,10,1,hullparts,36,
weapon_gen_s_dumbfire_01_mk1,closedloop,5,1,energycells,65,
weapon_gen_s_dumbfire_01_mk1,closedloop,5,1,hullparts,2,
weapon_gen_s_dumbfire_01_mk2,closedloop,5,1,energycells,120,
weapon_gen_s_dumbfire_01_mk2,closedloop,5,1,hullparts,4,
weapon_gen_s_dumbfire_02_mk1,closedloop,5,1,claytronics,1,
weapon_gen_s_dumbfire_02_mk1,closedloop,5,1,energycells,41,
weapon_gen_s_dumbfire_02_mk1,closedloop,5,1,hullparts,6,
weapon_gen_s_gatling_01_mk1,closedloop,10,1,claytronics,3,
weapon_gen_s_gatling_01_mk1,closedloop,10,1,energycells,92,
weapon_gen_s_gatling_01_mk1,closedloop,10,1,hullparts,19,
weapon_gen_s_gatling_01_mk2,closedloop,10,1,claytronics,22,
weapon_gen_s_gatling_01_mk2,closedloop,10,1,energycells,299,
weapon_gen_s_gatling_01_mk2,closedloop,10,1,hullparts,127,
weapon_gen_s_guided_01_mk1,closedloop,5,1,energycells,83,
weapon_gen_s_guided_01_mk1,closedloop,5,1,hullparts,2,
weapon_gen_s_guided_01_mk2,closedloop,5,1,claytronics,2,
weapon_gen_s_guided_01_mk2,closedloop,5,1,energycells,90,
weapon_gen_s_guided_01_mk2,closedloop,5,1,hullparts,13,
weapon_gen_s_guided_02_mk1,closedloop,5,1,claytronics,1,
weapon_gen_s_guided_02_mk1,closedloop,5,1,energycells,125,
weapon_gen_s_guided_02_mk1,closedloop,5,1,hullparts,9,
weapon_gen_s_laser_01_mk1,closedloop,10,1,claytronics,1,
weapon_gen_s_laser_01_mk1,closedloop,10,1,energycells,52,
weapon_gen_s_laser_01_mk1,closedloop,10,1,hullparts,7,
weapon_gen_s_laser_01_mk2,closedloop,10,1,claytronics,8,
weapon_gen_s_laser_01_mk2,closedloop,10,1,energycells,161,
weapon_gen_s_laser_01_mk2,closedloop,10,1,hullparts,48,
weapon_gen_s_mining_01_mk1,closedloop,10,1,energycells,77,
weapon_gen_s_mining_01_mk1,closedloop,10,1,hullparts,3,
weapon_gen_s_mining_01_mk2,closedloop,10,1,claytronics,1,
weapon_gen_s_mining_01_mk2,closedloop,10,1,energycells,120,
weapon_gen_s_mining_01_mk2,closedloop,10,1,hullparts,9,
weapon_gen_s_plasma_01_mk1,closedloop,10,1,claytronics,5,
weapon_gen_s_plasma_01_mk1,closedloop,10,1,energycells,132,
weapon_gen_s_plasma_01_mk1,closedloop,10,1,hullparts,31,
weapon_gen_s_plasma_01_mk2,closedloop,10,1,claytronics,31,
weapon_gen_s_plasma_01_mk2,closedloop,10,1,energycells,373,
weapon_gen_s_plasma_01_mk2,closedloop,10,1,hullparts,178,
weapon_gen_s_shotgun_01_mk1,closedloop,10,1,claytronics,4,
weapon_gen_s_shotgun_01_mk1,closedloop,10,1,energycells,84,
weapon_gen_s_shotgun_01_mk1,closedloop,10,1,hullparts,24,
weapon_gen_s_shotgun_01_mk2,closedloop,10,1,claytronics,26,
weapon_gen_s_shotgun_01_mk2,closedloop,10,1,energycells,346,
weapon_gen_s_shotgun_01_mk2,closedloop,10,1,hullparts,150,
weapon_gen_s_torpedo_01_mk1,closedloop,5,1,claytronics,1,
weapon_gen_s_torpedo_01_mk1,closedloop,5,1,energycells,70,
weapon_gen_s_torpedo_01_mk1,closedloop,5,1,hullparts,7,
weapon_gen_s_torpedo_01_mk2,closedloop,5,1,claytronics,6,
weapon_gen_s_torpedo_01_mk2,closedloop,5,1,energycells,168,
weapon_gen_s_torpedo_01_mk2,closedloop,5,1,hullparts,37,
weapon_gen_s_torpedo_02_mk1,closedloop,5,1,claytronics,2,
weapon_gen_s_torpedo_02_mk1,closedloop,5,1,energycells,113,
weapon_gen_s_torpedo_02_mk1,closedloop,5,1,hullparts,14,
weapon_tel_m_charge_01_mk1,closedloop,10,1,claytronics,6,
weapon_tel_m_charge_01_mk1,closedloop,10,1,energycells,182,
weapon_tel_m_charge_01_mk1,closedloop,10,1,hullparts,38,
weapon_tel_m_charge_01_mk2,closedloop,10,1,claytronics,40,
weapon_tel_m_charge_01_mk2,closedloop,10,1,energycells,438,
weapon_tel_m_charge_01_mk2,closedloop,10,1,hullparts,227,
weapon_tel_s_charge_01_mk1,closedloop,10,1,claytronics,4,
weapon_tel_s_charge_01_mk1,closedloop,10,1,energycells,84,
weapon_tel_s_charge_01_mk1,closedloop,10,1,hullparts,24,
weapon_tel_s_charge_01_mk2,closedloop,10,1,claytronics,26,
weapon_tel_s_charge_01_mk2,closedloop,10,1,energycells,346,
weapon_tel_s_charge_01_mk2,closedloop,10,1,hullparts,150,
medicalsupplies,split,300,208,energycells,100,0.28
medicalsupplies,split,300,208,scruffinfruits,30,0.28
medicalsupplies,split,300,208,spices,60,0.28
medicalsupplies,split,300,208,water,60,0.28
workunit_busy,split,600,200,cheltmeat,17,
workunit_busy,split,600,200,medicalsupplies,45,
workunit_busy,split,600,200,scruffinfruits,23,
workunit_idle,split,600,200,cheltmeat,13,
workunit_idle,split,600,200,medicalsupplies,30,
workunit_idle,split,600,200,scruffinfruits,10,
countermeasure_flares_01,terran,1,1,energycells,90,
countermeasure_flares_01,terran,1,1,metallicmicrolattice,20,
energycells,terran,60,50,,,0.43
medicalsupplies,terran,300,140,energycells,100,0.59
medicalsupplies,terran,300,140,ice,50,0.59
medicalsupplies,terran,300,140,proteinpaste,24,0.59
missile_cluster_heavy_mk1,terran,3,1,energycells,30,
missile_cluster_heavy_mk1,terran,3,1,metallicmicrolattice,27,
missile_cluster_light_mk1,terran,1.5,1,energycells,15,
missile_cluster_light_mk1,terran,1.5,1,metallicmicrolattice,12,
missile_dumbfire_heavy_mk1,terran,1,1,energycells,7,
missile_dumbfire_heavy_mk1,terran,1,1,metallicmicrolattice,31,
missile_dumbfire_heavy_mk2,terran,1.5,1,energycells,14,
missile_dumbfire_heavy_mk2,terran,1.5,1,metallicmicrolattice,32,
missile_dumbfire_light_mk1,terran,1,1,energycells,5,
missile_dumbfire_light_mk1,terran,1,1,metallicmicrolattice,4,
missile_dumbfire_light_mk2,terran,1.5,1,energycells,10,
missile_dumbfire_light_mk2,terran,1.5,1,metallicmicrolattice,10,
missile_emp_mk1,terran,1,1,energycells,10,
missile_emp_mk1,terran,1,1,metallicmicrolattice,16,
missile_gen_l_dumbfire_01_mk1,terran,3,1,energycells,14,
missile_gen_l_dumbfire_01_mk1,terran,3,1,metallicmicrolattice,11,
missile_gen_l_guided_01_mk1,terran,3,1,energycells,14,
missile_gen_l_guided_01_mk1,terran,3,1,metallicmicrolattice,18,
missile_gen_m_dumbfire_01_mk1,terran,3,1,energycells,6,
missile_gen_m_dumbfire_01_mk1,terran,3,1,metallicmicrolattice,5,
missile_gen_m_dumbfire_01_mk2,terran,3,1,energycells,8,
missile_gen_m_dumbfire_01_mk2,terran,3,1,metallicmicrolattice,5,
missile_gen_m_guided_01_mk1,terran,3,1,energycells,8,
missile_gen_m_guided_01_mk1,terran,3,1,metallicmicrolattice,10,
missile_gen_m_smart_01_mk1,terran,3,1,energycells,10,
missile_gen_m_smart_01_mk1,terran,3,1,metallicmicrolattice,13,
missile_gen_s_dumbfire_01_mk1,terran,3,1,energycells,4,
missile_gen_s_dumbfire_01_mk1,terran,3,1,metallicmicrolattice,3,
missile_gen_s_dumbfire_01_mk2,terran,3,1,energycells,4,
missile_gen_s_dumbfire_01_mk2,terran,3,1,metallicmicrolattice,3,
missile_gen_s_emp_01_mk1,terran,3,1,energycells,5,
missile_gen_s_emp_01_mk1,terran,3,1,metallicmicrolattice,6,
missile_gen_s_guided_01_mk1,terran,3,1,energycells,4,
missile_gen_s_guided_01_mk1,terran,3,1,metallicmicrolattice,5,
missile_gen_s_heatseeker_01_mk1,terran,3,1,energycells,4,
missile_gen_s_heatseeker_01_mk1,terran,3,1,metallicmicrolattice,5,
missile_gen_s_smart_01_mk1,terran,3,1,energycells,5,
missile_gen_s_smart_01_mk1,terran,3,1,metallicmicrolattice,6,
missile_gen_s_swarm_01_mk1,terran,3,1,energycells,4,
missile_gen_s_swarm_01_mk1,terran,3,1,metallicmicrolattice,5,
missile_gen_s_torpedo_01_mk1,terran,3,1,energycells,10,
missile_gen_s_torpedo_01_mk1,terran,3,1,metallicmicrolattice,12,
missile_guided_heavy_mk1,terran,2,1,energycells,16,
missile_guided_heavy_mk1,terran,2,1,metallicmicrolattice,12,
missile_guided_heavy_mk1,terran,2,1,siliconcarbide,1,
missile_guided_light_mk1,terran,1,1,energycells,8,
missile_guided_light_mk1,terran,1,1,metallicmicrolattice,15,
missile_heatseeker_heavy_mk1,terran,4,1,energycells,20,
missile_heatseeker_heavy_mk1,terran,4,1,metallicmicrolattice,17,
missile_heatseeker_heavy_mk1,terran,4,1,siliconcarbide,1,
missile_heatseeker_light_mk1,terran,2,1,energycells,10,
missile_heatseeker_light_mk1,terran,2,1,metallicmicrolattice,17,
missile_smart_heavy_mk1,terran,2,1,energycells,20,
missile_smart_heavy_mk1,terran,2,1,metallicmicrolattice,24,
missile_smart_heavy_mk1,terran,2,1,siliconcarbide,1,
missile_smart_light_mk1,terran,1,1,energycells,10,
missile_smart_light_mk1,terran,1,1,metallicmicrolattice,26,
missile_swarm_heavy_mk1,terran,2,1,energycells,20,
missile_swarm_heavy_mk1,terran,2,1,metallicmicrolattice,11,
missile_swarm_heavy_mk1,terran,2,1,siliconcarbide,1,
missile_swarm_light_mk1,terran,1,1,energycells,10,
missile_swarm_light_mk1,terran,1,1,metallicmicrolattice,20,
missile_torpedo_heavy_mk1,terran,6,1,computronicsubstrate,2,
missile_torpedo_heavy_mk1,terran,6,1,energycells,40,
missile_torpedo_heavy_mk1,terran,6,1,metallicmicrolattice,13,
missile_torpedo_heavy_mk1,terran,6,1,siliconcarbide,2,
missile_torpedo_light_mk1,terran,3,1,energycells,20,
missile_torpedo_light_mk1,terran,3,1,metallicmicrolattice,30,
missile_torpedo_light_mk1,terran,3,1,siliconcarbide,2,
module_arg_radar_dish_01,terran,287,1,computronicsubstrate,33,
module_arg_radar_dish_01,terran,287,1,energycells,2880,
module_arg_radar_dish_01,terran,287,1,siliconcarbide,106,
module_gen_conn_observationdeck_01,terran,205,1,computronicsubstrate,7,
module_gen_conn_observationdeck_01,terran,205,1,energycells,631,
module_gen_conn_observationdeck_01,terran,205,1,siliconcarbide,21,
module_gen_conn_observationdeck_02,terran,225,1,computronicsubstrate,8,
module_gen_conn_observationdeck_02,terran,225,1,energycells,662,
module_gen_conn_observationdeck_02,terran,225,1,siliconcarbide,22,
module_gen_conn_observationdeck_03,terran,245,1,computronicsubstrate,8,
module_gen_conn_observationdeck_03,terran,245,1,energycells,716,
module_gen_conn_observationdeck_03,terran,245,1,siliconcarbide,24,
module_gen_conn_venturerbase_01,terran,59,1,computronicsubstrate,5,
module_gen_conn_venturerbase_01,terran,59,1,energycells,34,
module_gen_conn_venturerbase_01,terran,59,1,siliconcarbide,9,
module_gen_conn_venturerbase_02,terran,53,1,computronicsubstrate,4,
module_gen_conn_venturerbase_02,terran,53,1,energycells,27,
module_gen_conn_venturerbase_02,terran,53,1,siliconcarbide,8,
module_gen_conn_venturerbase_03,terran,72,1,computronicsubstrate,5,
module_gen_conn_venturerbase_03,terran,72,1,energycells,37,
module_gen_conn_venturerbase_03,terran,72,1,siliconcarbide,10,
module_gen_conn_venturercross_01,terran,47,1,computronicsubstrate,3,
module_gen_conn_venturercross_01,terran,47,1,energycells,24,
module_gen_conn_venturercross_01,terran,47,1,siliconcarbide,7,
module_gen_conn_venturervertical_01,terran,38,1,computronicsubstrate,3,
module_gen_conn_venturervertical_01,terran,38,1,energycells,20,
module_gen_conn_venturervertical_01,terran,38,1,siliconcarbide,5,
module_gen_conn_venturervertical_02,terran,52,1,computronicsubstrate,4,
module_gen_conn_venturervertical_02,terran,52,1,energycells,26,
module_gen_conn_venturervertical_02,terran,52,1,siliconcarbide,7,
module_gen_dock_m_showroom_01,terran,315,1,computronicsubstrate,15,
module_gen_dock_m_showroom_01,terran,315,1,energycells,1304,
module_gen_dock_m_showroom_01,terran,315,1,siliconcarbide,44,
module_gen_dock_m_venturer_01,terran,831,1,computronicsubstrate,14,
module_gen_dock_m_venturer_01,terran,831,1,energycells,140,
module_gen_dock_m_venturer_01,terran,831,1,siliconcarbide,30,
module_gen_dock_s_showroom_01,terran,315,1,computronicsubstrate,13,
module_gen_dock_s_showroom_01,terran,315,1,energycells,1148,
module_gen_dock_s_showroom_01,terran,315,1,siliconcarbide,39,
module_gen_dock_s_showroom_02,terran,315,1,computronicsubstrate,14,
module_gen_dock_s_showroom_02,terran,315,1,energycells,1200,
module_gen_dock_s_showroom_02,terran,315,1,siliconcarbide,41,
module_gen_dock_xl_venturer_01,terran,1099,1,computronicsubstrate,38,
module_gen_dock_xl_venturer_01,terran,1099,1,energycells,280,
module_gen_dock_xl_venturer_01,terran,1099,1,siliconcarbide,78,
module_gen_proc_scrapworks,terran,565,1,computronicsubstrate,49,
module_gen_proc_scrapworks,terran,565,1,energycells,181,
module_gen_proc_scrapworks,terran,565,1,siliconcarbide,78,
module_gen_proc_scrapworkskhaak_01,terran,566,1,computronicsubstrate,75,
module_gen_proc_scrapworkskhaak_01,terran,566,1,energycells,3940,
module_gen_proc_scrapworkskhaak_01,terran,566,1,siliconcarbide,134,
module_gen_prod_scrap_recyclerkhaak,terran,777,1,computronicsubstrate,75,
module_gen_prod_scrap_recyclerkhaak,terran,777,1,energycells,6466,
module_gen_prod_scrap_recyclerkhaak,terran,777,1,siliconcarbide,219,
module_gen_ventureplatform_cross_01,terran,179,1,computronicsubstrate,15,
module_gen_ventureplatform_cross_01,terran,179,1,energycells,112,
module_gen_ventureplatform_cross_01,terran,179,1,siliconcarbide,31,
resourceprobe_01,terran,10,1,energycells,20,
resourceprobe_01,terran,10,1,metallicmicrolattice,17,
resourceprobe_01,terran,10,1,siliconcarbide,1,
satellite_mk1,terran,60,1,energycells,50,
satellite_mk1,terran,60,1,metallicmicrolattice,26,
satellite_mk1,terran,60,1,siliconcarbide,2,
satellite_mk2,terran,60,1,computronicsubstrate,5,
satellite_mk2,terran,60,1,energycells,25,
satellite_mk2,terran,60,1,metallicmicrolattice,39,
satellite_mk2,terran,60,1,siliconcarbide,6,
ship_gen_m_tugboat_01_a,terran,25,1,computronicsubstrate,47,
ship_gen_m_tugboat_01_a,terran,25,1,energycells,54,
ship_gen_m_tugboat_01_a,terran,25,1,siliconcarbide,9,
ship_gen_s_fightingdrone_01_a,terran,90,1,energycells,500,
ship_gen_s_fightingdrone_01_a,terran,90,1,metallicmicrolattice,29,
ship_gen_s_fightingdrone_01_a,terran,90,1,siliconcarbide,3,
ship_gen_s_lasertower_01_a,terran,1800,1,energycells,500,
ship_gen_s_lasertower_01_a,terran,1800,1,metallicmicrolattice,51,
ship_gen_s_lasertower_01_a,terran,1800,1,siliconcarbide,3,
ship_gen_s_miningdrone_liquid_01_a,terran,30,1,energycells,500,
ship_gen_s_miningdrone_liquid_01_a,terran,30,1,metallicmicrolattice,33,
ship_gen_s_miningdrone_liquid_01_a,terran,30,1,siliconcarbide,3,
ship_gen_s_miningdrone_solid_01_a,terran,30,1,energycells,500,
ship_gen_s_miningdrone_solid_01_a,terran,30,1,metallicmicrolattice,33,
ship_gen_s_miningdrone_solid_01_a,terran,30,1,siliconcarbide,3,
ship_gen_xs_buildingdrone_01_a,terran,60,1,energycells,500,
ship_gen_xs_buildingdrone_01_a,terran,60,1,metallicmicrolattice,33,
ship_gen_xs_buildingdrone_01_a,terran,60,1,siliconcarbide,4,
ship_gen_xs_cargodrone_empty_01_a,terran,60,1,energycells,500,
ship_gen_xs_cargodrone_empty_01_a,terran,60,1,metallicmicrolattice,51,
ship_gen_xs_cargodrone_empty_01_a,terran,60,1,siliconcarbide,4,
ship_gen_xs_lasertower_01_a,terran,1800,1,energycells,500,
ship_gen_xs_lasertower_01_a,terran,1800,1,metallicmicrolattice,30,
ship_gen_xs_repairdrone_01_a,terran,60,1,energycells,500,
ship_gen_xs_repairdrone_01_a,terran,60,1,metallicmicrolattice,33,
ship_gen_xs_repairdrone_01_a,terran,60,1,siliconcarbide,4,
thruster_gen_l_allround_01_mk1,terran,20,1,computronicsubstrate,5,
thruster_gen_l_allround_01_mk1,terran,20,1,energycells,175,
thruster_gen_l_allround_01_mk1,terran,20,1,metallicmicrolattice,56,
thruster_gen_l_allround_01_mk1,terran,20,1,siliconcarbide,6,
thruster_gen_l_allround_01_mk2,terran,20,1,computronicsubstrate,38,
thruster_gen_l_allround_01_mk2,terran,20,1,energycells,1318,
thruster_gen_l_allround_01_mk2,terran,20,1,metallicmicrolattice,422,
thruster_gen_l_allround_01_mk2,terran,20,1,siliconcarbide,45,
thruster_gen_l_allround_01_mk3,terran,20,1,computronicsubstrate,318,
thruster_gen_l_allround_01_mk3,terran,20,1,energycells,10987,
thruster_gen_l_allround_01_mk3,terran,20,1,metallicmicrolattice,3515,
thruster_gen_l_allround_01_mk3,terran,20,1,siliconcarbide,373,
thruster_gen_m_allround_01_mk1,terran,10,1,energycells,42,
thruster_gen_m_allround_01_mk1,terran,10,1,metallicmicrolattice,11,
thruster_gen_m_allround_01_mk1,terran,10,1,siliconcarbide,1,
thruster_gen_m_allround_01_mk2,terran,10,1,computronicsubstrate,2,
thruster_gen_m_allround_01_mk2,terran,10,1,energycells,60,
thruster_gen_m_allround_01_mk2,terran,10,1,metallicmicrolattice,19,
thruster_gen_m_allround_01_mk2,terran,10,1,siliconcarbide,2,
thruster_gen_m_allround_01_mk3,terran,10,1,computronicsubstrate,15,
thruster_gen_m_allround_01_mk3,terran,10,1,energycells,502,
thruster_gen_m_allround_01_mk3,terran,10,1,metallicmicrolattice,160,
thruster_gen_m_allround_01_mk3,terran,10,1,siliconcarbide,17,
thruster_gen_m_combat_01_mk1,terran,10,1,energycells,16,
thruster_gen_m_combat_01_mk1,terran,10,1,metallicmicrolattice,5,
thruster_gen_m_combat_01_mk1,terran,10,1,siliconcarbide,2,
thruster_gen_m_combat_01_mk2,terran,10,1,computronicsubstrate,2,
thruster_gen_m_combat_01_mk2,terran,10,1,energycells,77,
thruster_gen_m_combat_01_mk2,terran,10,1,metallicmicrolattice,24,
thruster_gen_m_combat_01_mk2,terran,10,1,siliconcarbide,3,
thruster_gen_m_combat_01_mk3,terran,10,1,computronicsubstrate,19,
thruster_gen_m_combat_01_mk3,terran,10,1,energycells,640,
thruster_gen_m_combat_01_mk3,terran,10,1,metallicmicrolattice,204,
thruster_gen_m_combat_01_mk3,terran,10,1,siliconcarbide,22,
thruster_gen_s_allround_01_mk1,terran,5,1,energycells,6,
thruster_gen_s_allround_01_mk1,terran,5,1,metallicmicrolattice,1,
thruster_gen_s_allround_01_mk1,terran,5,1,siliconcarbide,1,
thruster_gen_s_allround_01_mk2,terran,5,1,computronicsubstrate,1,
thruster_gen_s_allround_01_mk2,terran,5,1,energycells,72,
thruster_gen_s_allround_01_mk2,terran,5,1,metallicmicrolattice,19,
thruster_gen_s_allround_01_mk2,terran,5,1,siliconcarbide,2,
thruster_gen_s_allround_01_mk3,terran,5,1,computronicsubstrate,8,
thruster_gen_s_allround_01_mk3,terran,5,1,energycells,274,
thruster_gen_s_allround_01_mk3,terran,5,1,metallicmicrolattice,87,
thruster_gen_s_allround_01_mk3,terran,5,1,siliconcarbide,9,
thruster_gen_s_combat_01_mk1,terran,5,1,energycells,4,
thruster_gen_s_combat_01_mk1,terran,5,1,metallicmicrolattice,1,
thruster_gen_s_combat_01_mk1,terran,5,1,siliconcarbide,1,
thruster_gen_s_combat_01_mk2,terran,5,1,computronicsubstrate,3,
thruster_gen_s_combat_01_mk2,terran,5,1,energycells,87,
thruster_gen_s_combat_01_mk2,terran,5,1,metallicmicrolattice,27,
thruster_gen_s_combat_01_mk2,terran,5,1,siliconcarbide,3,
thruster_gen_s_combat_01_mk3,terran,5,1,computronicsubstrate,10,
thruster_gen_s_combat_01_mk3,terran,5,1,energycells,346,
thruster_gen_s_combat_01_mk3,terran,5,1,metallicmicrolattice,110,
thruster_gen_s_combat_01_mk3,terran,5,1,siliconcarbide,12,
thruster_gen_xl_allround_01_mk1,terran,30,1,computronicsubstrate,11,
thruster_gen_xl_allround_01_mk1,terran,30,1,energycells,373,
thruster_gen_xl_allround_01_mk1,terran,30,1,metallicmicrolattice,119,
thruster_gen_xl_allround_01_mk1,terran,30,1,siliconcarbide,13,
thruster_gen_xl_allround_01_mk2,terran,30,1,computronicsubstrate,81,
thruster_gen_xl_allround_01_mk2,terran,30,1,energycells,2802,
thruster_gen_xl_allround_01_mk2,terran,30,1,metallicmicrolattice,896,
thruster_gen_xl_allround_01_mk2,terran,30,1,siliconcarbide,95,
thruster_gen_xl_allround_01_mk3,terran,30,1,computronicsubstrate,677,
